,tweet_id,date_time,lang,user_id,retweeted_id,quoted_id,in_reply_to_id,sentiment_conf,sentiment_label,user_type,gender_label,tweet_text_named_entities,geo_coordinates_lat_lon,geo_country_code,geo_state,geo_county,geo_city,place_bounding_box,place_country_code,place_state,place_county,place_city,user_loc_toponyms,user_loc_country_code,user_loc_state,user_loc_county,user_loc_city,user_profile_description_toponyms,user_profile_description_country_code,user_profile_description_state,user_profile_description_county,user_profile_description_city,tweet_text_toponyms,tweet_text_country_code,tweet_text_state,tweet_text_county,tweet_text_city,geo_coord_latitude,geo_coord_longitude
340977,1276674141303775234,2020-06-27T00:30:09,en,65386810,,,,0.912,1,ORG,,"[{'label': 'PERSON', 'term': 'Nina'}, {'label': 'CARDINAL', 'term': '1'}, {'label': 'GPE', 'term': 'Lawrence'}, {'label': 'GPE', 'term': 'Massachusetts'}]","[42.7068, -71.1636]",US,Massachusetts,Essex County,Lawrence,"[[[-73.508143, 41.187054], [-73.508143, 42.886824], [-69.858861, 42.886824], [-69.858861, 41.187054]]]",US,Massachusetts,,,"LAWTOWN,MA ",MA,,,,,,,,,"['Lawrence', 'Massachusetts']","['US', 'US']","['South Dakota', 'Massachusetts']","['Lawrence County', 'UNK']","['UNK', 'UNK']",42.7068,-71.1636
341143,1276976980618088448,2020-06-27T20:33:31,en,44908060,,,,0.752,0,UNK,,"[{'label': 'ORG', 'term': 'vandragon de Print'}, {'label': 'CARDINAL', 'term': '3dprinting'}, {'label': 'PRODUCT', 'term': '3dprinter'}, {'label': 'CARDINAL', 'term': '3dprint'}, {'label': 'MONEY', 'term': '3ddruck'}, {'label': 'ORG', 'term': 'stampa3d imprimante3d impresion3d 3d'}]","[40.66634673, -73.78218097]",US,New York,,New York,"[[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]",US,New York,,New York,"Grand Casablanca, Morocco",MA,,,,,,,,,,,,,,40.66634673,-73.78218097
342345,1277726454499901441,2020-06-29T22:11:40,nl,415681131,,,,0.701,1,PER,M,"[{'label': 'LOC', 'term': 'Marrakech'}, {'label': 'LOC', 'term': 'Morocco'}, {'label': 'MISC', 'term': 'Les Borjs de la Kasbah'}]","[31.61319751, -7.98609373]",MA,,Pachalik de Méchouar Kasba,Mechouar Kasbah,"[[[-8.013858, 31.573062], [-8.013858, 31.619827], [-7.964692, 31.619827], [-7.964692, 31.573062]]]",MA,,Pachalik de Méchouar Kasba,Mechouar Kasbah,"Marrakesh, Morocco",MA,,Pachalik de Marrakech,Marrakesh,['medina'],['SA'],['Al Madinah Region'],['UNK'],['UNK'],"['Marrakech', 'Morocco']","['MA', 'MA']","['UNK', 'UNK']","['Pachalik de Marrakech', 'UNK']","['UNK', 'UNK']",31.61319751,-7.98609373
342666,1277796948850941952,2020-06-30T02:51:47,en,65386810,,,,0.792,1,ORG,,"[{'label': 'GPE', 'term': 'Massachusetts'}]","[42.7068, -71.1636]",US,Massachusetts,Essex County,Lawrence,"[[[-73.508143, 41.187054], [-73.508143, 42.886824], [-69.858861, 42.886824], [-69.858861, 41.187054]]]",US,Massachusetts,,,"LAWTOWN,MA ",MA,,,,,,,,,['Massachusetts'],['US'],['Massachusetts'],['UNK'],['UNK'],42.7068,-71.1636
344574,1278273285835415552,2020-07-01T10:24:35,en,415681131,,,,0.474,1,PER,M,"[{'label': 'DATE', 'term': 'Another sunny day'}, {'label': 'GPE', 'term': 'Marrakech'}, {'label': 'NORP', 'term': 'Moroccan'}, {'label': 'PERSON', 'term': 'lesborjsdelakasbahluxuryhotel spalarganier covid'}, {'label': 'CARDINAL', 'term': '19'}]","[31.61319751, -7.98609373]",MA,,Pachalik de Méchouar Kasba,Mechouar Kasbah,"[[[-8.013858, 31.573062], [-8.013858, 31.619827], [-7.964692, 31.619827], [-7.964692, 31.573062]]]",MA,,Pachalik de Méchouar Kasba,Mechouar Kasbah,"Marrakesh, Morocco",MA,,Pachalik de Marrakech,Marrakesh,['medina'],['SA'],['Al Madinah Region'],['UNK'],['UNK'],['Marrakech'],['MA'],['UNK'],['Pachalik de Marrakech'],['UNK'],31.61319751,-7.98609373
344854,1278340568347578368,2020-07-01T14:51:56,en,1100624319711870977,,,1.2783391508030136e+18,0.888,-1,PER,M,"[{'label': 'ORG', 'term': 'U'}]","[37.850838, -122.23808]",US,California,Alameda County,Oakland,"[[[-122.34266, 37.699279], [-122.34266, 37.884709], [-122.114711, 37.884709], [-122.114711, 37.699279]]]",US,California,Alameda County,Oakland,The 9,MA,,,,,,,,,,,,,,37.850838,-122.23808
344870,1278344648893882368,2020-07-01T15:08:09,en,53031582,,,,0.717,1,UNK,,"[{'label': 'CARDINAL', 'term': '2'}, {'label': 'PERSON', 'term': 'Sdin Acrylic'}, {'label': 'WORK_OF_ART', 'term': 'Canvas 25'}, {'label': 'CARDINAL', 'term': '20'}, {'label': 'GPE', 'term': 'Morocco'}, {'label': 'PERSON', 'term': 'Salaheddine Bouanani S Din'}]","[40.71270142, -74.00589108]",US,New York,New York County,New York,"[[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]]",US,New York,New York County,New York,"Asilah, Morocco",MA,,Pachalik d'Assilah باشوية أصيلة,Asilah,,,,,,['Morocco'],['MA'],['UNK'],['UNK'],['UNK'],40.71270142,-74.00589108
344873,1278345074020175872,2020-07-01T15:09:50,en,53031582,,,,0.717,1,UNK,,"[{'label': 'CARDINAL', 'term': '2'}, {'label': 'PERSON', 'term': 'Sdin Acrylic'}, {'label': 'WORK_OF_ART', 'term': 'Canvas 25'}, {'label': 'CARDINAL', 'term': '20'}, {'label': 'GPE', 'term': 'Morocco'}, {'label': 'PERSON', 'term': 'Salaheddine Bouanani S Din'}]","[40.71270142, -74.00589108]",US,New York,New York County,New York,"[[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]]",US,New York,New York County,New York,"Asilah, Morocco",MA,,Pachalik d'Assilah باشوية أصيلة,Asilah,,,,,,['Morocco'],['MA'],['UNK'],['UNK'],['UNK'],40.71270142,-74.00589108
345001,1278370723698884609,2020-07-01T16:51:46,en,1100624319711870977,,,,0.907,-1,PER,M,"[{'label': 'COVID-Entity', 'term': 'COVID'}, {'label': 'CARDINAL', 'term': '19'}]","[37.970976, -122.346655]",US,California,Contra Costa County,,"[[[-122.358758, 37.948637], [-122.358758, 37.981558], [-122.318412, 37.981558], [-122.318412, 37.948637]]]",US,California,Contra Costa County,,The 9,MA,,,,,,,,,,,,,,37.970976,-122.346655
345003,1278370914325786624,2020-07-01T16:52:31,en,44908060,,,,0.701,0,UNK,,"[{'label': 'ORG', 'term': 'Empire State Building'}, {'label': 'ORG', 'term': 'PLA Design'}, {'label': 'GPE', 'term': 'Stl'}, {'label': 'GPE', 'term': 'nyc'}, {'label': 'ORG', 'term': 'newyorkcity newyork xyzfilaments'}]","[40.74843498, -73.98536297]",US,New York,New York County,New York,"[[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]]",US,New York,New York County,New York,"Grand Casablanca, Morocco",MA,,,,,,,,,"['Stl', 'nyc']","['NZ', 'US']","['UNK', 'New York']","['UNK', 'UNK']","['UNK', 'New York']",40.74843498,-73.98536297
346141,1278636420559785984,2020-07-02T10:27:33,en,1217510271666872320,,,,0.851,1,ORG,,"[{'label': 'PERSON', 'term': 'breathfreshair blackinnature'}, {'label': 'PERSON', 'term': 'Crabtree Falls'}]","[37.85123847, -79.07813072]",US,Virginia,Nelson County,,"[[[-83.67529, 36.540739], [-83.67529, 39.466012], [-75.16644, 39.466012], [-75.16644, 36.540739]]]",US,Virginia,,,Marrakech,MA,,Pachalik de Marrakech,,,,,,,,,,,,37.85123847,-79.07813072
346997,1278825993520721923,2020-07-02T23:00:50,en,95709805,,,,0.912,0,ORG,,"[{'label': 'GPE', 'term': 'Harrisburg'}, {'label': 'GPE', 'term': 'Pennsylvania'}]","[40.26972222, -76.87555556]",US,Pennsylvania,Dauphin County,Harrisburg,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",US,Pennsylvania,,,MA,MA,,,,,,,,,"['Harrisburg', 'Pennsylvania']","['US', 'US']","['North Carolina', 'Pennsylvania']","['Cabarrus County', 'UNK']","['UNK', 'UNK']",40.26972222,-76.87555556
348012,1279067024757407744,2020-07-03T14:58:37,en,65386810,,,,0.678,0,ORG,,"[{'label': 'CARDINAL', 'term': 'one'}, {'label': 'PERSON', 'term': 'Mary Shot'}, {'label': 'PERSON', 'term': 'Lawrence'}]","[42.7068, -71.1636]",US,Massachusetts,Essex County,Lawrence,"[[[-73.508143, 41.187054], [-73.508143, 42.886824], [-69.858861, 42.886824], [-69.858861, 41.187054]]]",US,Massachusetts,,,"LAWTOWN,MA ",MA,,,,,,,,,,,,,,42.7068,-71.1636
348230,1279111881815461889,2020-07-03T17:56:52,fr,415681131,,,,0.596,1,PER,M,"[{'label': 'LOC', 'term': 'Marrakech'}]","[31.61319751, -7.98609373]",MA,,Pachalik de Méchouar Kasba,Mechouar Kasbah,"[[[-8.013858, 31.573062], [-8.013858, 31.619827], [-7.964692, 31.619827], [-7.964692, 31.573062]]]",MA,,Pachalik de Méchouar Kasba,Mechouar Kasbah,"Marrakesh, Morocco",MA,,Pachalik de Marrakech,Marrakesh,['medina'],['SA'],['Al Madinah Region'],['UNK'],['UNK'],['Marrakech'],['MA'],['UNK'],['Pachalik de Marrakech'],['UNK'],31.61319751,-7.98609373
348350,1279145628354961411,2020-07-03T20:10:57,et,1121383363095482368,,,,0.459,0,PER,M,"[{'label': 'PERSON', 'term': 'staypositive calme selfie staysafe'}, {'label': 'GPE', 'term': 'Tamelelt'}, {'label': 'ORG', 'term': 'El Kelaa Des Sraghna'}, {'label': 'GPE', 'term': 'Morocco'}]","[31.8189, -7.50889]",MA,,Pachalik de Tamelelt,Tamallalt,"[[[-7.578008, 31.792658], [-7.578008, 31.851107], [-7.480987, 31.851107], [-7.480987, 31.792658]]]",MA,,Pachalik de Tamelelt,Tamallalt,Morocco,MA,,,,,,,,,"['Tamelelt', 'Morocco']","['MA', 'MA']","['UNK', 'UNK']","['Pachalik de Tamelelt', 'UNK']","['Tamallalt', 'UNK']",31.8189,-7.50889
348967,1279321752108257281,2020-07-04T07:50:49,fr,22021137,,,,0.537,1,ORG,,"[{'label': 'LOC', 'term': 'Mazad amp Art Hotel Hilton Tanger Lalla Fatna'}]","[32.30720692, -9.22545701]",MA,,,Safi,"[[[-9.27273, 32.191416], [-9.27273, 32.336335], [-9.18748, 32.336335], [-9.18748, 32.191416]]]",MA,,,Safi,,,,,,,,,,,,,,,,32.30720692,-9.22545701
349751,1279500924000464896,2020-07-04T19:42:46,ht,185692454,,,,0.568,0,PER,F,"[{'label': 'PERSON', 'term': 'legzira sahara marruecos26 viajes al desierto vacaciones'}, {'label': 'ORG', 'term': 'playa saharapearlhotel maroc verano color sol'}, {'label': 'CARDINAL', 'term': '19'}]","[29.44593765, -10.11610313]",MA,,cercle d'Ifni دائرة إفني,,"[[[-10.15427, 29.401004], [-10.15427, 29.630306], [-9.982263, 29.630306], [-9.982263, 29.401004]]]",MA,,cercle d'Ifni دائرة إفني,,Marruecos,MA,,,,['Marruecos'],['MA'],['UNK'],['UNK'],['UNK'],,,,,,29.44593765,-10.11610313
350737,1279778334164037632,2020-07-05T14:05:06,en,65386810,,,,0.597,1,ORG,,"[{'label': 'ORDINAL', 'term': '4th'}, {'label': 'GPE', 'term': 'Lawrence'}, {'label': 'GPE', 'term': 'Massachusetts'}]","[42.7068, -71.1636]",US,Massachusetts,Essex County,Lawrence,"[[[-73.508143, 41.187054], [-73.508143, 42.886824], [-69.858861, 42.886824], [-69.858861, 41.187054]]]",US,Massachusetts,,,"LAWTOWN,MA ",MA,,,,,,,,,"['Lawrence', 'Massachusetts']","['US', 'US']","['South Dakota', 'Massachusetts']","['Lawrence County', 'UNK']","['UNK', 'UNK']",42.7068,-71.1636
351086,1279844322452680704,2020-07-05T18:27:19,en,38104382,,,,0.876,1,PER,M,"[{'label': 'PERSON', 'term': 'Marco'}, {'label': 'GPE', 'term': 'Westwood'}, {'label': 'GPE', 'term': 'New Jersey'}]","[40.9885, -74.0307]",US,New Jersey,Bergen County,,"[[[-74.055212, 40.97333], [-74.055212, 41.000031], [-74.004264, 41.000031], [-74.004264, 40.97333]]]",US,New Jersey,Bergen County,,MA,MA,,,,,,,,,"['Westwood', 'New Jersey']","['US', 'US']","['New Jersey', 'New Jersey']","['Bergen County', 'UNK']","['UNK', 'UNK']",40.9885,-74.0307
359365,1281739491435098112,2020-07-10T23:58:02,fr,1100886880491577344,,,,0.894,1,ORG,,"[{'label': 'MISC', 'term': 'Boire un coup'}, {'label': 'LOC', 'term': 'Restons save'}]","[31.62481847, -7.98743956]",MA,,Pachalik de Marrakech,arrondissement de Marrakech-Medina مراكش المدينة,"[[[-8.002419, 31.61341], [-8.002419, 31.645412], [-7.969285, 31.645412], [-7.969285, 31.61341]]]",MA,,Pachalik de Marrakech,arrondissement de Marrakech-Medina مراكش المدينة,Marrakech Tensift Al Haouz,MA,,Pachalik de Marrakech,Marrakesh,,,,,,,,,,,31.62481847,-7.98743956
360207,1281960321444450304,2020-07-11T14:35:32,es,185692454,,,,0.458,0,PER,F,"[{'label': 'LOC', 'term': 'marruecos'}, {'label': 'LOC', 'term': 'Marruecos'}, {'label': 'LOC', 'term': 'Marruecos'}, {'label': 'MISC', 'term': 'volveresganarA882'}]","[30.84387884, -9.81903076]",MA,,cercle d'Agadir-Atlantique,,"[[[-9.829687, 30.745092], [-9.829687, 30.937767], [-9.713369, 30.937767], [-9.713369, 30.745092]]]",MA,,cercle d'Agadir-Atlantique,,Marruecos,MA,,,,['Marruecos'],['MA'],['UNK'],['UNK'],['UNK'],"['marruecos', 'Marruecos', 'Marruecos']","['MA', 'MA', 'MA']","['UNK', 'UNK', 'UNK']","['UNK', 'UNK', 'UNK']","['UNK', 'UNK', 'UNK']",30.84387884,-9.81903076
360672,1282045961951313920,2020-07-11T20:15:51,en,148740627,,,,0.822,1,PER,M,,"[41.63725131, -72.1102469]",US,Connecticut,New London County,,"[[[-73.727776, 40.950918], [-73.727776, 42.050588], [-71.786994, 42.050588], [-71.786994, 40.950918]]]",US,Connecticut,,,MA,MA,,,,,,,,,,,,,,41.63725131,-72.1102469
362145,1282425456537542659,2020-07-12T21:23:49,en,148740627,,,,0.894,1,PER,M,"[{'label': 'DATE', 'term': 'this weekend'}, {'label': 'ORG', 'term': 'HJGT'}, {'label': 'PERSON', 'term': 'Connor mohegansungolfclub hawk'}]","[41.63725131, -72.1102469]",US,Connecticut,New London County,,"[[[-73.727776, 40.950918], [-73.727776, 42.050588], [-71.786994, 42.050588], [-71.786994, 40.950918]]]",US,Connecticut,,,MA,MA,,,,,,,,,,,,,,41.63725131,-72.1102469
362738,1282591661516886016,2020-07-13T08:24:16,en,2815641686,,,,0.853,1,PER,F,"[{'label': 'COVID-Entity', 'term': 'COVID'}, {'label': 'CARDINAL', 'term': '19'}]","[31.6333, -8]",MA,,Pachalik de Marrakech,Marrakesh,"[[[-8.041966, 31.594183], [-8.041966, 31.698717], [-7.983023, 31.698717], [-7.983023, 31.594183]]]",MA,,Pachalik de Marrakech,arrondissement de Guéliz كليز,Morocco,MA,,,,,,,,,,,,,,31.6333,-8.0
363151,1282659479142703105,2020-07-13T12:53:45,und,415681131,,,,0.61,1,PER,M,"[{'label': 'ORG', 'term': 'Marrakech'}, {'label': 'CARDINAL', 'term': '19'}, {'label': 'GPE', 'term': 'Marrakech'}, {'label': 'GPE', 'term': 'Morocco'}, {'label': 'PERSON', 'term': 'Les Borjs de la Kasbah'}]","[31.61319751, -7.98609373]",MA,,Pachalik de Méchouar Kasba,Mechouar Kasbah,"[[[-8.013858, 31.573062], [-8.013858, 31.619827], [-7.964692, 31.619827], [-7.964692, 31.573062]]]",MA,,Pachalik de Méchouar Kasba,Mechouar Kasbah,"Marrakesh, Morocco",MA,,Pachalik de Marrakech,Marrakesh,['medina'],['SA'],['Al Madinah Region'],['UNK'],['UNK'],"['Marrakech', 'Morocco']","['MA', 'MA']","['UNK', 'UNK']","['Pachalik de Marrakech', 'UNK']","['UNK', 'UNK']",31.61319751,-7.98609373
364103,1282824255923728385,2020-07-13T23:48:30,en,65386810,,,,0.868,1,ORG,,"[{'label': 'DATE', 'term': 'decades'}, {'label': 'PERSON', 'term': 'Lawtown'}, {'label': 'PERSON', 'term': 'Lawrence'}]","[42.7068, -71.1636]",US,Massachusetts,Essex County,Lawrence,"[[[-73.508143, 41.187054], [-73.508143, 42.886824], [-69.858861, 42.886824], [-69.858861, 41.187054]]]",US,Massachusetts,,,"LAWTOWN,MA ",MA,,,,,,,,,,,,,,42.7068,-71.1636
364107,1282825408778469376,2020-07-13T23:53:05,en,65386810,,,,0.859,1,ORG,,"[{'label': 'PERSON', 'term': 'Lawrence'}, {'label': 'GPE', 'term': 'Massachusetts'}]","[42.7068, -71.1636]",US,Massachusetts,Essex County,Lawrence,"[[[-73.508143, 41.187054], [-73.508143, 42.886824], [-69.858861, 42.886824], [-69.858861, 41.187054]]]",US,Massachusetts,,,"LAWTOWN,MA ",MA,,,,,,,,,['Massachusetts'],['US'],['Massachusetts'],['UNK'],['UNK'],42.7068,-71.1636
364778,1282979539661000704,2020-07-14T10:05:33,en,65386810,,,,0.814,0,ORG,,"[{'label': 'PERSON', 'term': 'Lawrence'}, {'label': 'GPE', 'term': 'Massachusetts'}]","[42.7068, -71.1636]",US,Massachusetts,Essex County,Lawrence,"[[[-73.508143, 41.187054], [-73.508143, 42.886824], [-69.858861, 42.886824], [-69.858861, 41.187054]]]",US,Massachusetts,,,"LAWTOWN,MA ",MA,,,,,,,,,['Massachusetts'],['US'],['Massachusetts'],['UNK'],['UNK'],42.7068,-71.1636
367435,1283472519085916160,2020-07-15T18:44:28,fr,414704351,,,,0.826,0,UNK,,"[{'label': 'PERSON', 'term': 'quarantine'}, {'label': 'MISC', 'term': 'drops july15 8B'}]","[33.9875503, -6.8281513]",MA,,pachalik de Rabat,Rabat,"[[[-6.829523, 33.964081], [-6.829523, 34.019886], [-6.767269, 34.019886], [-6.767269, 33.964081]]]",MA,,pachalik de Rabat,El Youssoufia اليوسفية,"Rabat Salé Zemmour Zaër, Royaume du Maroc",MA,,pachalik de Rabat,Rabat,,,,,,,,,,,33.9875503,-6.8281513
367947,1283565110762430464,2020-07-16T00:52:24,en,1100624319711870977,,,,0.702,-1,PER,M,"[{'label': 'COVID-Entity', 'term': 'COVID'}, {'label': 'ORG', 'term': 'Shit'}]","[37.978111, -121.769112]",US,California,Contra Costa County,Antioch,"[[[-121.860664, 37.945647], [-121.860664, 38.025674], [-121.732224, 38.025674], [-121.732224, 37.945647]]]",US,California,Contra Costa County,Antioch,The 9,MA,,,,,,,,,,,,,,37.978111,-121.769112
369308,1283833045280272385,2020-07-16T18:37:05,ar,727477714911956992,,,,0.78,1,PER,F,"[{'label': 'CARDINAL', 'term': '17'}, {'label': 'DATE', 'term': '2020'}]","[24.97579342, 55.20507075]",AE,Dubai,,,"[[[54.893973, 24.618253], [54.893973, 25.368672], [56.208372, 25.368672], [56.208372, 24.618253]]]",AE,Dubai,,,"Agadir, Royaume du Maroc",MA,,,,,,,,,,,,,,24.97579342,55.20507075
370109,1283992305704284161,2020-07-17T05:09:55,en,98108516,,,,0.851,0,PER,M,"[{'label': 'CARDINAL', 'term': '43'}, {'label': 'PERSON', 'term': 'Al Bawadi'}, {'label': 'GPE', 'term': 'Jeddah'}]","[21.59915275, 39.16580076]",SA,Makkah Region,,Jeddah,"[[[38.929659, 20.913775], [38.929659, 22.257646], [39.578598, 22.257646], [39.578598, 20.913775]]]",SA,Makkah Region,,Jeddah,"Casablanca, Grand Casablanca",MA,,,,,,,,,['Jeddah'],['SA'],['Makkah Region'],['UNK'],['Jeddah'],21.59915275,39.16580076
370419,1284071324378333184,2020-07-17T10:23:55,en,1208514490851086342,,,,0.867,1,PER,M,"[{'label': 'DATE', 'term': 'New day'}, {'label': 'GPE', 'term': 'Duxbury Beach'}]","[42.04176944, -70.63559167]",US,Massachusetts,Plymouth County,,"[[[-73.508143, 41.187054], [-73.508143, 42.886824], [-69.858861, 42.886824], [-69.858861, 41.187054]]]",US,Massachusetts,,,MA,MA,,,,,,,,,['Duxbury Beach'],['US'],['Vermont'],['Washington County'],['UNK'],42.04176944,-70.63559167
372034,1284436731748548610,2020-07-18T10:35:55,fr,415681131,,,,0.723,-1,PER,M,"[{'label': 'MISC', 'term': 'Pretty quiet on the famous jamaaelfna square'}, {'label': 'LOC', 'term': 'Marrakech'}, {'label': 'ORG', 'term': 'Morocco'}]","[31.62481847, -7.98743956]",MA,,Pachalik de Marrakech,arrondissement de Marrakech-Medina مراكش المدينة,"[[[-8.002419, 31.61341], [-8.002419, 31.645412], [-7.969285, 31.645412], [-7.969285, 31.61341]]]",MA,,Pachalik de Marrakech,arrondissement de Marrakech-Medina مراكش المدينة,"Marrakesh, Morocco",MA,,Pachalik de Marrakech,Marrakesh,['medina'],['SA'],['Al Madinah Region'],['UNK'],['UNK'],['Marrakech'],['MA'],['UNK'],['Pachalik de Marrakech'],['UNK'],31.62481847,-7.98743956
372501,1284539977330757633,2020-07-18T17:26:10,en,899240262,,,,0.823,1,UNK,,"[{'label': 'CARDINAL', 'term': '4'}, {'label': 'GPE', 'term': 'Rochester'}, {'label': 'GPE', 'term': 'NY'}, {'label': 'CARDINAL', 'term': 'twelve fifths'}]","[43.1557, -77.6204]",US,New York,Monroe County,Rochester,"[[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]]",US,New York,,,"Artisan s Asylum Somerville,MA",MA,,,,,,,,,"['Rochester', 'NY']","['US', 'NE']","['Massachusetts', 'UNK']","['Plymouth County', 'UNK']","['UNK', 'Niamey']",43.1557,-77.6204
372613,1284562586869149698,2020-07-18T18:56:01,ca,357472885,,,,0.634,1,PER,M,"[{'label': 'MISC', 'term': 'Hello there Selfie Goodvibes Picoftheday Summer tbt Giving Motivation Quarantine lfl fff Tangier Tanger'}]","[35.78572174, -5.81459999]",MA,,pachalik de Tanger طنجة,Tangier,"[[[-5.949789, 35.706305], [-5.949789, 35.801253], [-5.789153, 35.801253], [-5.789153, 35.706305]]]",MA,,pachalik de Tanger طنجة,arrondissement de Tanger-Medina طنجة المدينة,"Tangier,Morocco,Africa,Earth",MA,,pachalik de Tanger طنجة,Tangier,,,,,,,,,,,35.78572174,-5.81459999
373174,1284711158856003584,2020-07-19T04:46:23,en,899240262,,,,0.823,1,UNK,,"[{'label': 'CARDINAL', 'term': '4'}, {'label': 'GPE', 'term': 'Rochester'}, {'label': 'GPE', 'term': 'NY'}, {'label': 'CARDINAL', 'term': 'twelve fifths'}]","[43.1557, -77.6204]",US,New York,Monroe County,Rochester,"[[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]]",US,New York,,,"Artisan s Asylum Somerville,MA",MA,,,,,,,,,"['Rochester', 'NY']","['US', 'NE']","['Massachusetts', 'UNK']","['Plymouth County', 'UNK']","['UNK', 'Niamey']",43.1557,-77.6204
374531,1285034884176773121,2020-07-20T02:12:45,en,65386810,,,,0.92,1,ORG,,"[{'label': 'PERSON', 'term': 'Dora'}, {'label': 'WORK_OF_ART', 'term': 'Queen Cheers'}, {'label': 'GPE', 'term': 'Lawrence'}, {'label': 'GPE', 'term': 'Massachusetts'}]","[42.7068, -71.1636]",US,Massachusetts,Essex County,Lawrence,"[[[-73.508143, 41.187054], [-73.508143, 42.886824], [-69.858861, 42.886824], [-69.858861, 41.187054]]]",US,Massachusetts,,,"LAWTOWN,MA ",MA,,,,,,,,,"['Lawrence', 'Massachusetts']","['US', 'US']","['South Dakota', 'Massachusetts']","['Lawrence County', 'UNK']","['UNK', 'UNK']",42.7068,-71.1636
375255,1285222372677689344,2020-07-20T14:37:46,en,95709805,,,,0.733,1,ORG,,"[{'label': 'FAC', 'term': 'PHL International Airport'}, {'label': 'FAC', 'term': 'Terminal F Gates'}]","[39.88074927, -75.23822316]",US,Pennsylvania,Philadelphia County,Philadelphia,"[[[-75.280284, 39.871811], [-75.280284, 40.13792], [-74.955712, 40.13792], [-74.955712, 39.871811]]]",US,Pennsylvania,Philadelphia County,Philadelphia,MA,MA,,,,,,,,,['Terminal F Gates'],['US'],['Virginia'],['Loudoun County'],['UNK'],39.88074927,-75.23822316
375488,1285271887195537409,2020-07-20T17:54:31,en,98108516,,,,0.41,0,PER,M,"[{'label': 'PERSON', 'term': 'chebkhaledofficial'}, {'label': 'GPE', 'term': 'Jeddah'}, {'label': 'GPE', 'term': 'Saudi Arabia'}]","[21.484635, 39.186066]",SA,Makkah Region,,Jeddah,"[[[38.929659, 20.913775], [38.929659, 22.257646], [39.578598, 22.257646], [39.578598, 20.913775]]]",SA,Makkah Region,,Jeddah,"Casablanca, Grand Casablanca",MA,,,,,,,,,"['Jeddah', 'Saudi Arabia']","['SA', 'SA']","['Makkah Region', 'UNK']","['UNK', 'UNK']","['Jeddah', 'UNK']",21.484635,39.186066
375585,1285295887091224577,2020-07-20T19:29:53,en,218488473,,,,0.746,1,PER,F,"[{'label': 'DATE', 'term': 'Tomorrow'}, {'label': 'ORG', 'term': 'C Morocco'}, {'label': 'ORG', 'term': 'beyourself behappyalways'}, {'label': 'PERSON', 'term': 'beyou bethechange'}, {'label': 'DATE', 'term': 'summer2020 summer'}, {'label': 'ORG', 'term': 'pictureoftheday byme'}]","[25.07747498, 55.13264582]",AE,Dubai,,,"[[[54.893973, 24.618253], [54.893973, 25.368672], [56.208372, 25.368672], [56.208372, 24.618253]]]",AE,Dubai,,,Maroc Dubaï Tokyo,MA,,,Guelmim Province,,,,,,,,,,,25.07747498,55.13264582
