,tweet_id,date_time,lang,user_id,retweeted_id,quoted_id,in_reply_to_id,sentiment_conf,sentiment_label,user_type,gender_label,tweet_text_named_entities,geo_coordinates_lat_lon,geo_country_code,geo_state,geo_county,geo_city,place_bounding_box,place_country_code,place_state,place_county,place_city,user_loc_toponym,user_loc_country_code,user_loc_state,user_loc_county,user_loc_city,User_profile_description_toponyms,user_profile_description_country_code,user_profile_description_state,user_profile_description_county,user_profile_description_city,tweet_text_toponyms,tweet_text_country_code,tweet_text_state,tweet_text_county,tweet_text_city,geo_coord_latitude,geo_coord_longitude
4972089,1225041341937262592,2020-02-05T12:59:50,it,72808759,,,,0.898,-1,PER,M,"[{'label': 'LOC', 'term': 'stopracism becompassionate wecanfightthefear'}, {'label': 'PERSON', 'term': 'jenesuispasunvirus iamnotavirus'}, {'label': 'MISC', 'term': 'Se il mondo'}, {'label': 'COVID-Entity', 'term': 'Corona Virus'}]","[41.88681665, 12.47809321]",IT,Lazio,Roma Capitale,Rome,"[[[12.234427, 41.655874], [12.234427, 42.140959], [12.855864, 42.140959], [12.855864, 41.655874]]]",IT,Lazio,Roma Capitale,,Roma,IT,Lazio,Roma Capitale,,,,,,,,,,,,41.88681665,12.47809321
4974096,1225041914724003845,2020-02-05T13:02:07,en,879515707691614208,,,,0.751,1,UNK,,"[{'label': 'GPE', 'term': 'China'}]","[29.85, 115.55]",CN,Hubei,,Wuxue,"[[[108.376083, 29.054997], [108.376083, 33.266266], [116.13472, 33.266266], [116.13472, 29.054997]]]",CN,Hubei,,,中华人民共和国,CN,,,,,,,,,['China'],['CN'],['UNK'],['UNK'],['UNK'],29.85,115.55
4978132,1225043234705100800,2020-02-05T13:07:22,en,1316862031,,,,0.809,-1,UNK,,"[{'label': 'ORG', 'term': 'Foxconn'}, {'label': 'ORG', 'term': 'iPhone'}, {'label': 'DATE', 'term': '14 days'}]","[52.232222, 21.008333]",PL,Masovian Voivodeship,,Warsaw,"[[[20.852552, 52.097709], [20.852552, 52.367962], [21.271028, 52.367962], [21.271028, 52.097709]]]",PL,Masovian Voivodeship,,Warsaw,,,,,,,,,,,,,,,,52.232222,21.008333
4986053,1225045731414880256,2020-02-05T13:17:17,en,1180486306154942466,,,,0.896,0,PER,F,,"[15.439918, 77.887103]",IN,Andhra Pradesh,,,"[[[76.76081, 12.622344], [76.76081, 19.165472], [84.768782, 19.165472], [84.768782, 12.622344]]]",IN,Andhra Pradesh,,,"Chhattisgarh, India",IN,Chhattisgarh,,,['India'],['IN'],['UNK'],['UNK'],['UNK'],,,,,,15.439918,77.887103
4986396,1225045853200621568,2020-02-05T13:17:46,en,2545831076,,,,0.781,1,ORG,,"[{'label': 'ORDINAL', 'term': '2nd'}, {'label': 'ORG', 'term': 'IIT Bhubaneswar GITA Bhubaneswar'}]","[20.67803, 84.38762]",IN,Odisha,Puruna Katak,,"[[[81.391502, 17.810452], [81.391502, 22.566854], [87.490202, 22.566854], [87.490202, 17.810452]]]",IN,Odisha,,,"Bhubaneshwar, India",IN,Odisha,Bhubaneswar (M.Corp.),Bhubaneshwar,['Odisha'],['IN'],['Odisha'],['UNK'],['UNK'],,,,,,20.67803,84.38762
4988915,1225046704329764865,2020-02-05T13:21:09,en,98087006,,,,0.506,1,UNK,,"[{'label': 'CARDINAL', 'term': '02'}]","[53.63163833, 10.00485307]",DE,,,Hamburg,"[[[8.42016, 53.395118], [8.42016, 53.964655], [10.325199, 53.964655], [10.325199, 53.395118]]]",DE,,,Hamburg,,,,,,,,,,,,,,,,53.63163833,10.00485307
4996419,1225049110358700032,2020-02-05T13:30:42,en,2456230800,,,,0.82,-1,UNK,,"[{'label': 'NORP', 'term': 'Honduran'}, {'label': 'NORP', 'term': 'Chinese'}, {'label': 'LOC', 'term': 'Roatn'}]","[38.9076848, -77.0716037]",US,District of Columbia,,Washington,"[[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]",US,District of Columbia,,Washington,Georgetown University,US,District of Columbia,,Washington,,,,,,,,,,,38.9076848,-77.0716037
4996677,1225049197315084291,2020-02-05T13:31:03,es,84227488,,,,0.636,0,UNK,,,"[18.46846847, -69.9256245]",DO,,,Santo Domingo,"[[[-69.996319, 18.424798], [-69.996319, 18.546752], [-69.860465, 18.546752], [-69.860465, 18.424798]]]",DO,,,Santo Domingo,,,,,,,,,,,,,,,,18.46846847,-69.9256245
4998338,1225049722253185024,2020-02-05T13:33:08,en,770259679817633793,,,,0.558,0,PER,M,"[{'label': 'COVID-Entity', 'term': 'Coronavirus'}]","[55.833326, -4.4229319]",GB,Scotland,Renfrewshire,,"[[[-4.481062, 55.813404], [-4.481062, 55.856058], [-4.368508, 55.856058], [-4.368508, 55.813404]]]",GB,Scotland,Renfrewshire,,"Paisley,Scotland",GB,Scotland,Renfrewshire,,,,,,,,,,,,55.833326,-4.4229319
5002539,1225051056624885760,2020-02-05T13:38:26,in,94755130,,,,0.63,1,PER,M,"[{'label': 'PERSON', 'term': 'Kedatangan tamu'}, {'label': 'GPE', 'term': 'tapi bukan'}, {'label': 'GPE', 'term': 'Wuhan'}, {'label': 'PERSON', 'term': 'semoga lancar di'}, {'label': 'GPE', 'term': 'china'}, {'label': 'PERSON', 'term': 'dan bisa terlindungi dari'}, {'label': 'PERSON', 'term': 'Tunggu Video lengkapnya'}]","[-6.23459, 106.84699]",ID,,,Jakarta Special Capital Region,"[[[106.839109, -6.245484], [106.839109, -6.2062], [106.874509, -6.2062], [106.874509, -6.245484]]]",ID,,,Jakarta Special Capital Region,"jakarta,Indonesia",ID,,,Jakarta Special Capital Region,['Jakarta'],['ID'],['UNK'],['UNK'],['Jakarta Special Capital Region'],"['Wuhan', 'china']","['CN', 'CN']","['Hubei', 'UNK']","[""Jiang'an District"", 'UNK']","['Wuhan', 'UNK']",-6.23459,106.84699
5007392,1225052525591658496,2020-02-05T13:44:17,en,133815291,,,,0.566,1,PER,M,"[{'label': 'DATE', 'term': 'these days'}]","[22.37818812, 113.98416842]",CN,Hong Kong,Tuen Mun District,,"[[[113.866997, 22.325454], [113.866997, 22.438151], [114.06626, 22.438151], [114.06626, 22.325454]]]",CN,Hong Kong,,,,,,,,,,,,,,,,,,22.37818812,113.98416842
5009081,1225053036701274113,2020-02-05T13:46:18,en,88164343,,,,0.788,0,PER,F,"[{'label': 'GPE', 'term': 'Hyderabad'}]","[17.02310946, 78.19707369]",IN,Telangana,Farooqnagar mandal,,"[[[76.76081, 12.622344], [76.76081, 19.165472], [84.768782, 19.165472], [84.768782, 12.622344]]]",IN,Andhra Pradesh,,,India,IN,,,,['India'],['IN'],['UNK'],['UNK'],['UNK'],['Hyderabad'],['IN'],['Telangana'],['UNK'],['UNK'],17.02310946,78.19707369
5011301,1225053723358949376,2020-02-05T13:49:02,en,853007708814954496,,,,0.899,0,PER,F,"[{'label': 'GPE', 'term': 'San Francisco'}]","[37.7929728, -122.3958528]",US,California,San Francisco,San Francisco,"[[[-122.514926, 37.708075], [-122.514926, 37.833238], [-122.357031, 37.833238], [-122.357031, 37.708075]]]",US,California,San Francisco,,"San Francisco, CA",US,California,San Francisco,,,,,,,['San Francisco'],['PH'],['Cebu'],['UNK'],['UNK'],37.7929728,-122.3958528
5011421,1225053757127512065,2020-02-05T13:49:10,in,72051098,,,,0.887,0,PER,M,"[{'label': 'ORG', 'term': 'sehingga jam 7 45pm'}, {'label': 'GPE', 'term': 'Kuala Lumpur'}]","[3.15972222, 101.7]",MY,,,Kuala Lumpur,"[[[101.668232, 3.104906], [101.668232, 3.192155], [101.742378, 3.192155], [101.742378, 3.104906]]]",MY,,,Kuala Lumpur,"Batu Pahat, Johor",MY,Johor,,,,,,,,['Kuala Lumpur'],['MY'],['UNK'],['UNK'],['Kuala Lumpur'],3.15972222,101.7
5011618,1225053819077320705,2020-02-05T13:49:25,en,255184064,,,,0.713,1,ORG,,,"[18.668885, 77.778755]",IN,Telangana,,,"[[[67.997691, 6.622513], [67.997691, 33.254896], [97.170672, 33.254896], [97.170672, 6.622513]]]",IN,,,,"Warsaw, Poland",PL,Masovian Voivodeship,,Warsaw,,,,,,,,,,,18.668885,77.778755
5011637,1225053825351979008,2020-02-05T13:49:27,en,255184064,,,,0.84,0,ORG,,"[{'label': 'GPE', 'term': 'Hunsa'}, {'label': 'GPE', 'term': 'India'}, {'label': 'QUANTITY', 'term': '15 EUR'}]","[18.668885, 77.778755]",IN,Telangana,,,"[[[67.997691, 6.622513], [67.997691, 33.254896], [97.170672, 33.254896], [97.170672, 6.622513]]]",IN,,,,"Warsaw, Poland",PL,Masovian Voivodeship,,Warsaw,,,,,,"['Hunsa', 'India']","['IN', 'IN']","['Telangana', 'UNK']","['UNK', 'UNK']","['UNK', 'UNK']",18.668885,77.778755
5015116,1225054945323503616,2020-02-05T13:53:54,en,1190307663948574721,,,,0.902,0,UNK,,"[{'label': 'FAC', 'term': 'Brandix India Apparel City'}]","[17.53085066, 82.98573742]",IN,Andhra Pradesh,Atchutapuram,,"[[[76.76081, 12.622344], [76.76081, 19.165472], [84.768782, 19.165472], [84.768782, 12.622344]]]",IN,Andhra Pradesh,,,,,,,,,,,,,,,,,,17.53085066,82.98573742
5019723,1225056330773299201,2020-02-05T13:59:24,en,770259679817633793,,,,0.594,0,PER,M,"[{'label': 'COVID-Entity', 'term': 'Coronavirus'}]","[55.8333242, -4.4229306]",GB,Scotland,Renfrewshire,,"[[[-4.481062, 55.813404], [-4.481062, 55.856058], [-4.368508, 55.856058], [-4.368508, 55.813404]]]",GB,Scotland,Renfrewshire,,"Paisley,Scotland",GB,Scotland,Renfrewshire,,,,,,,,,,,,55.8333242,-4.4229306
5030760,1225059386256572418,2020-02-05T14:11:32,en,191092262,,,,0.72,-1,UNK,,"[{'label': 'NORP', 'term': 'Chinese'}, {'label': 'TIME', 'term': '30 hours'}, {'label': 'ORG', 'term': 'Dept'}, {'label': 'NORP', 'term': 'Irish'}, {'label': 'GPE', 'term': 'China'}]","[45.6677507, -73.47935661]",CA,Quebec,Marguerite-D'Youville,,"[[[-73.487336, 45.610005], [-73.487336, 45.748945], [-73.323658, 45.748945], [-73.323658, 45.610005]]]",CA,Quebec,Marguerite-D'Youville,,,,,,,,,,,,['China'],['CN'],['UNK'],['UNK'],['UNK'],45.6677507,-73.47935661
5046462,1225063662714441729,2020-02-05T14:28:32,es,64789499,,,,0.677,-1,PER,M,"[{'label': 'MISC', 'term': 'MWC 2020'}, {'label': 'MISC', 'term': 'ZTE'}]","[18.0419197, -76.8104087]",JM,,Saint Andrew,,"[[[-78.368878, 17.705786], [-78.368878, 18.525029], [-76.183028, 18.525029], [-76.183028, 17.705786]]]",JM,,,,"Pretoria, South Africa",ZA,Gauteng,City of Tshwane Metropolitan Municipality,Pretoria,,,,,,,,,,,18.0419197,-76.8104087
5052169,1225065173972504578,2020-02-05T14:34:32,en,127943720,,,,0.915,-1,ORG,,"[{'label': 'ORG', 'term': 'Apple'}, {'label': 'GPE', 'term': 'China'}, {'label': 'GPE', 'term': 'Beijing'}, {'label': 'CARDINAL', 'term': '259'}, {'label': 'GPE', 'term': 'China'}, {'label': 'ORG', 'term': 'iPhone'}, {'label': 'ORG', 'term': 'Featured NEWS'}]","[43.7742911, -79.7164011]",CA,Ontario,Peel Region,Brampton,"[[[-79.888911, 43.60222], [-79.888911, 43.847722], [-79.630272, 43.847722], [-79.630272, 43.60222]]]",CA,Ontario,Peel Region,Brampton,Toronto,CA,Ontario,,Toronto,,,,,,"['China', 'Beijing', 'China']","['CN', 'CN', 'CN']","['UNK', 'UNK', 'UNK']","['UNK', 'UNK', 'UNK']","['UNK', 'Beijing', 'UNK']",43.7742911,-79.7164011
5059408,1225067181836242944,2020-02-05T14:42:31,en,1316862031,,,,0.628,0,UNK,,"[{'label': 'PERSON', 'term': 'liveleak Man'}]","[52.232222, 21.008333]",PL,Masovian Voivodeship,,Warsaw,"[[[20.852552, 52.097709], [20.852552, 52.367962], [21.271028, 52.367962], [21.271028, 52.097709]]]",PL,Masovian Voivodeship,,Warsaw,,,,,,,,,,,,,,,,52.232222,21.008333
5061216,1225067713292308481,2020-02-05T14:44:38,en,7346102,,,,0.433,0,GPE,,"[{'label': 'GPE', 'term': 'Thailand'}, {'label': 'GPE', 'term': 'Phuket'}]","[7.79403731, 98.3286384]",TH,Phuket Province,,Phuket,"[[[98.302641, 7.757746], [98.302641, 7.825116], [98.344608, 7.825116], [98.344608, 7.757746]]]",TH,Phuket Province,,,"Rawai, Thailand",TH,Phuket Province,,,['Nai Harn Beach'],['TH'],['Phuket Province'],['UNK'],['UNK'],"['Thailand', 'Phuket']","['TH', 'TH']","['UNK', 'Phuket Province']","['UNK', 'UNK']","['UNK', 'UNK']",7.79403731,98.3286384
5062042,1225067940875251712,2020-02-05T14:45:32,en,2580314919,,,,0.678,0,ORG,,"[{'label': 'COVID-Entity', 'term': 'Coronavirus'}]","[52.63616759, -1.11035002]",GB,England,City of Leicester,Leicester,"[[[-1.215135, 52.580667], [-1.215135, 52.67186], [-1.046205, 52.67186], [-1.046205, 52.580667]]]",GB,England,Leicestershire,Leicester,Leicestershire,GB,England,Leicestershire,,,,,,,,,,,,52.63616759,-1.11035002
5068167,1225069700788318214,2020-02-05T14:52:32,es,356914965,,,,0.565,-1,ORG,,"[{'label': 'LOC', 'term': 'Misiones'}]","[-27.46860209, -58.83839607]",AR,Corrientes,,Corrientes,"[[[-58.855973, -27.537017], [-58.855973, -27.437049], [-58.736291, -27.437049], [-58.736291, -27.537017]]]",AR,Corrientes,,,Corrientes,AR,Corrientes,,,,,,,,['Misiones'],['PY'],['Misiones'],['UNK'],['UNK'],-27.46860209,-58.83839607
5071411,1225070668221419520,2020-02-05T14:56:22,und,3663537197,,,,0.621,1,ORG,,"[{'label': 'PERSON', 'term': 'Ovaj je oborio sve rekorde'}, {'label': 'ORG', 'term': 'servisplaystation AB Mobile Servis'}]","[45.31703, 13.55964]",HR,,Istria County,,"[[[13.489724, 42.377667], [13.489724, 46.55499], [19.448017, 46.55499], [19.448017, 42.377667]]]",HR,,,,NOVIGRAD,HR,,Istria County,,,,,,,,,,,,45.31703,13.55964
5071634,1225070735502254082,2020-02-05T14:56:38,en,770259679817633793,,,,0.917,0,PER,M,"[{'label': 'COVID-Entity', 'term': 'Coronavirus'}]","[55.8333244, -4.4229307]",GB,Scotland,Renfrewshire,,"[[[-4.481062, 55.813404], [-4.481062, 55.856058], [-4.368508, 55.856058], [-4.368508, 55.813404]]]",GB,Scotland,Renfrewshire,,"Paisley,Scotland",GB,Scotland,Renfrewshire,,,,,,,,,,,,55.8333244,-4.4229307
5080451,1225073157075349505,2020-02-05T15:06:16,en,336441930,,,,0.77,0,UNK,,"[{'label': 'ORG', 'term': 'Malkhurda, Chhattsgarh'}]","[21.8667, 82.9833]",IN,Chhattisgarh,Malkharoda Tahsil,,"[[[80.246826, 17.790092], [80.246826, 24.106163], [84.396581, 24.106163], [84.396581, 17.790092]]]",IN,Chhattisgarh,,,"Chhattisgarh, India",IN,Chhattisgarh,,,,,,,,,,,,,21.8667,82.9833
5080940,1225073303695626241,2020-02-05T15:06:51,en,88164343,,,,0.828,0,PER,F,"[{'label': 'ORG', 'term': 'ForSale'}]","[17.171237, 78.296406]",IN,Telangana,Kothur mandal,,"[[[76.76081, 12.622344], [76.76081, 19.165472], [84.768782, 19.165472], [84.768782, 12.622344]]]",IN,Andhra Pradesh,,,India,IN,,,,['India'],['IN'],['UNK'],['UNK'],['UNK'],,,,,,17.171237,78.296406
5098809,1225078053560291330,2020-02-05T15:25:43,en,399734538,,,,0.488,0,ORG,,"[{'label': 'GPE', 'term': 'Trinidad'}, {'label': 'DATE', 'term': '14 days'}, {'label': 'GPE', 'term': 'Trinidad'}, {'label': 'GPE', 'term': 'Tobago'}]","[10.66666667, -61.51666667]",TT,,,Port of Spain,"[[[-61.930542, 10.042419], [-61.930542, 11.358533], [-60.493024, 11.358533], [-60.493024, 10.042419]]]",TT,,,,,,,,,,,,,,"['Trinidad', 'Trinidad', 'Tobago']","['CU', 'CU', 'TT']","['Sancti Spiritus', 'Sancti Spiritus', 'Tobago']","['UNK', 'UNK', 'UNK']","['Trinidad', 'Trinidad', 'UNK']",10.66666667,-61.51666667
5108790,1225080846727643137,2020-02-05T15:36:49,fi,916078963,,,,0.564,0,UNK,,"[{'label': 'GPE', 'term': 'China'}, {'label': 'GPE', 'term': 'Lianhua'}]","[27.05, 113.9]",CN,Jiangxi,Lianhua County,Pingxiang,"[[[113.555542, 24.498882], [113.555542, 30.073052], [118.476646, 30.073052], [118.476646, 24.498882]]]",CN,Jiangxi,,,"shenzhen, China",CN,Guangdong Province,,Shenzhen,,,,,,"['China', 'Lianhua']","['CN', 'CN']","['UNK', 'Liaoning']","['UNK', 'Kaiyuan City']","['UNK', 'UNK']",27.05,113.9
5109057,1225080926012608512,2020-02-05T15:37:08,en,3147867728,,,,0.638,0,UNK,,"[{'label': 'ORG', 'term': 'CoronaVirus nCovVirus'}, {'label': 'ORG', 'term': 'CHEFWORKS'}]","[14.5494892, 121.0239374]",PH,,,Makati,"[[[120.99888, 14.513482], [120.99888, 14.579517], [121.067544, 14.579517], [121.067544, 14.513482]]]",PH,,,Makati,"Makati City, National Capital",PH,,,Makati,,,,,,,,,,,14.5494892,121.0239374
5113819,1225082254759813120,2020-02-05T15:42:25,en,400184068,,,,0.83,-1,PER,M,"[{'label': 'GPE', 'term': 'NYC'}, {'label': 'DATE', 'term': 'a week'}, {'label': 'LOC', 'term': 'Asia'}, {'label': 'FAC', 'term': '34th Street'}, {'label': 'ORDINAL', 'term': '5th'}]","[40.7476557, -73.98183117]",US,New York,New York County,New York,"[[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]]",US,New York,New York County,New York,NYC,US,New York,,New York,,,,,,"['NYC', '34th Street']","['US', 'US']","['New York', 'Maine']","['UNK', 'York County']","['New York', 'UNK']",40.7476557,-73.98183117
5116346,1225082953878904832,2020-02-05T15:45:11,en,995304174,,,,0.609,1,ORG,,"[{'label': 'PERSON', 'term': 'Nandu'}, {'label': 'WORK_OF_ART', 'term': 'Memorable Moment'}]","[17.717408, 83.2970932]",IN,Andhra Pradesh,Visakhapatnam (Urban),Visakhapatnam,"[[[83.117424, 17.578131], [83.117424, 17.872261], [83.418019, 17.872261], [83.418019, 17.578131]]]",IN,Andhra Pradesh,Visakhapatnam (Urban),Visakhapatnam,kondapalli,IN,Andhra Pradesh,,,,,,,,,,,,,17.717408,83.2970932
5131082,1225087091375312900,2020-02-05T16:01:38,en,46752026,,,,0.524,0,UNK,,"[{'label': 'ORG', 'term': 'ICYMI'}, {'label': 'PERSON', 'term': 'Dietzs'}, {'label': 'DATE', 'term': 'Tuesday'}]","[40.50565599, -88.98693818]",US,Illinois,McLean County,,"[[[-89.061798, 40.487838], [-89.061798, 40.561712], [-88.921261, 40.561712], [-88.921261, 40.487838]]]",US,Illinois,McLean County,,"Normal, IL",US,Illinois,McLean County,,,,,,,,,,,,40.50565599,-88.98693818
5134533,1225088095500087298,2020-02-05T16:05:37,en,147627975,,,,0.618,1,PER,F,"[{'label': 'ORG', 'term': 'mahindrajeep4x4'}, {'label': 'ORG', 'term': 'sarfaraz 298 and c l'}, {'label': 'CARDINAL', 'term': '298'}, {'label': 'ORG', 'term': 'EC'}, {'label': 'GPE', 'term': 'Yarada Beach'}]","[17.65145582, 83.26306442]",IN,Andhra Pradesh,Gajuwaka,,"[[[83.117424, 17.578131], [83.117424, 17.872261], [83.418019, 17.872261], [83.418019, 17.578131]]]",IN,Andhra Pradesh,Visakhapatnam (Urban),Visakhapatnam,visakhapatnam,IN,Andhra Pradesh,,,,,,,,['Yarada Beach'],['IN'],['Andhra Pradesh'],['Gajuwaka'],['UNK'],17.65145582,83.26306442
5140805,1225089968780931072,2020-02-05T16:13:04,en,25523203,,,,0.649,0,PER,M,"[{'label': 'ORG', 'term': 'Yahoo Finance'}]","[41.3854908, -75.7080613]",US,Pennsylvania,Lackawanna County,,"[[[-75.737909, 41.372168], [-75.737909, 41.412643], [-75.678068, 41.412643], [-75.678068, 41.372168]]]",US,Pennsylvania,Lackawanna County,,"Scranton, PA USA",US,Pennsylvania,Lackawanna County,Scranton,,,,,,,,,,,41.3854908,-75.7080613
5142219,1225090407048056832,2020-02-05T16:14:48,en,1205352571382009856,,,,0.465,1,UNK,,"[{'label': 'ORG', 'term': 'Google'}, {'label': 'GPE', 'term': 'India'}, {'label': 'EVENT', 'term': 'Rural Technical Festival 51'}, {'label': 'PERSON', 'term': 'indiasbiggestruraltechnicalfestival'}, {'label': 'PERSON', 'term': 'iiit rgukt basar rgukt'}]","[18.88249317, 77.92132616]",IN,Telangana,Basar mandal,,"[[[67.997691, 6.622513], [67.997691, 33.254896], [97.170672, 33.254896], [97.170672, 6.622513]]]",IN,,,,Basar,IN,Arunachal Pradesh,Basar ADC,,,,,,,['India'],['IN'],['UNK'],['UNK'],['UNK'],18.88249317,77.92132616
5149719,1225092684651671552,2020-02-05T16:23:51,pt,721072050031456260,,,,0.559,0,UNK,,"[{'label': 'COVID-Entity', 'term': 'Coronavirus'}, {'label': 'MISC', 'term': 'Nuance'}]","[-8.0401625, -34.89282682]",BR,Pernambuco,Região Metropolitana do Recife,Recife,"[[[-35.019805, -8.157554], [-35.019805, -7.929652], [-34.858893, -7.929652], [-34.858893, -8.157554]]]",BR,Pernambuco,Região Metropolitana do Recife,Recife,"Espinheiro, Recife PE",BR,Pernambuco,Região Metropolitana do Recife,Recife,['Frete'],['FR'],['Auvergne-Rhône-Alpes'],['Upper Savoy'],['UNK'],,,,,,-8.0401625,-34.89282682
5152911,1225093615959015430,2020-02-05T16:27:33,en,147627975,,,,0.581,0,PER,F,"[{'label': 'ORG', 'term': 'kobebryant Pc'}, {'label': 'CARDINAL', 'term': '298'}, {'label': 'ORG', 'term': 'EC'}, {'label': 'GPE', 'term': 'Yarada Beach'}]","[17.65145582, 83.26306442]",IN,Andhra Pradesh,Gajuwaka,,"[[[83.117424, 17.578131], [83.117424, 17.872261], [83.418019, 17.872261], [83.418019, 17.578131]]]",IN,Andhra Pradesh,Visakhapatnam (Urban),Visakhapatnam,visakhapatnam,IN,Andhra Pradesh,,,,,,,,['Yarada Beach'],['IN'],['Andhra Pradesh'],['Gajuwaka'],['UNK'],17.65145582,83.26306442
5157193,1225094918470762496,2020-02-05T16:32:44,it,40428501,,,,0.89,0,ORG,,"[{'label': 'MISC', 'term': 'ANTI NOVEL CORONAVIRUS Shanghai'}, {'label': 'LOC', 'term': 'China'}]","[31.2, 121.5]",CN,,,Pudong,"[[[120.858322, 30.69094], [120.858322, 31.86889], [121.9733, 31.86889], [121.9733, 30.69094]]]",CN,,,,shanghai,CN,,,Shanghai,,,,,,['China'],['CN'],['UNK'],['UNK'],['UNK'],31.2,121.5
5162150,1225096484128993280,2020-02-05T16:38:57,en,99012215,,,,0.384,0,PER,M,"[{'label': 'GPE', 'term': 'UNHOLIDAYNEWS'}, {'label': 'ORG', 'term': 'InherDiem'}, {'label': 'CARDINAL', 'term': '6ixbuzztv'}, {'label': 'ORG', 'term': 'WSHH'}]","[45.49237025, -73.57643863]",CA,Quebec,Urban agglomeration of Montreal,Montreal,"[[[-73.972965, 45.410095], [-73.972965, 45.705566], [-73.473085, 45.705566], [-73.473085, 45.410095]]]",CA,Quebec,,,"Kelowna, British Columbia",CA,British Columbia,Regional District of Central Okanagan,Kelowna,,,,,,,,,,,45.49237025,-73.57643863
5162748,1225096674420363264,2020-02-05T16:39:43,pt,1052746265447018496,,,,0.772,0,PER,M,"[{'label': 'PERSON', 'term': 'AhH22xy OMS'}, {'label': 'MISC', 'term': 'AhH22xy'}, {'label': 'LOC', 'term': 'Amrica do Sul'}, {'label': 'LOC', 'term': 'Carrefour'}]","[-23.61780889, -46.62643488]",BR,São Paulo,Região Metropolitana de São Paulo,São Paulo,"[[[-46.826039, -24.008814], [-46.826039, -23.356792], [-46.365052, -23.356792], [-46.365052, -24.008814]]]",BR,São Paulo,,,"São Paulo, Brasil",BR,São Paulo,,,,,,,,['Carrefour'],['HT'],['West'],['UNK'],['Carrefour'],-23.61780889,-46.62643488
5167171,1225098024885637120,2020-02-05T16:45:05,pt,1052746265447018496,,,,0.772,0,PER,M,"[{'label': 'PERSON', 'term': 'AhH22xy OMS'}, {'label': 'LOC', 'term': 'Amrica do Sul'}, {'label': 'LOC', 'term': 'Carrefour'}]","[-23.61780889, -46.62643488]",BR,São Paulo,Região Metropolitana de São Paulo,São Paulo,"[[[-46.826039, -24.008814], [-46.826039, -23.356792], [-46.365052, -23.356792], [-46.365052, -24.008814]]]",BR,São Paulo,,,"São Paulo, Brasil",BR,São Paulo,,,,,,,,['Carrefour'],['HT'],['West'],['UNK'],['Carrefour'],-23.61780889,-46.62643488
5167968,1225098276195749888,2020-02-05T16:46:04,en,910350942125592576,,,,0.646,0,UNK,,"[{'label': 'DATE', 'term': 'TODAY'}, {'label': 'CARDINAL', 'term': '208'}]","[45, -114]",US,Idaho,Lemhi County,,"[[[-117.243028, 41.987982], [-117.243028, 49.001121], [-111.043497, 49.001121], [-111.043497, 41.987982]]]",US,Idaho,,,"Idaho, USA",US,Idaho,,,"['Pocatello', 'South', 'East Idaho']","['US', 'KR', 'US']","['Idaho', 'UNK', 'Idaho']","['Bannock County', 'UNK', 'Bonner County']","['Pocatello', 'UNK', 'UNK']",,,,,,45.0,-114.0
5168942,1225098589866811392,2020-02-05T16:47:19,en,1046744751142129664,,,,0.764,0,PER,M,"[{'label': 'PERSON', 'term': 'Sarafgarh Dam Sundargarh'}]","[21.92061106, 84.06386863]",IN,Odisha,Jharsuguda,,"[[[81.391502, 17.810452], [81.391502, 22.566854], [87.490202, 22.566854], [87.490202, 17.810452]]]",IN,Odisha,,,"Kolkata, India",IN,West Bengal,,Kolkata,,,,,,,,,,,21.92061106,84.06386863
5175612,1225100798905942016,2020-02-05T16:56:06,en,938501828634800128,,,,0.588,0,UNK,,"[{'label': 'DATE', 'term': '1 Day'}, {'label': 'EVENT', 'term': 'Love Week'}, {'label': 'DATE', 'term': '7th Feb Propose Day 8th'}]","[17.74309617, 83.24380903]",IN,Andhra Pradesh,Visakhapatnam (Urban),Visakhapatnam,"[[[83.117424, 17.578131], [83.117424, 17.872261], [83.418019, 17.872261], [83.418019, 17.578131]]]",IN,Andhra Pradesh,Visakhapatnam (Urban),Visakhapatnam,"Andhra Pradesh, India",IN,Andhra Pradesh,,,,,,,,,,,,,17.74309617,83.24380903
